id,barangay_name,city_id
1651,Guesset,68
1652,Gusing Norte,68
1653,Gusing Sur,68
1654,Imelda,68
1655,Lioac Norte,68
1656,Lioac Sur,68
1657,Magungunay,68
1658,Mamat-ing Norte,68
1659,Mamat-ing Sur,68
1660,Nagsidorisan,68
1661,Natividad (Pob.),68
1662,Ortiz (Pob.),68
1663,Ribsuan,68
1664,San Antonio,68
1665,San Isidro,68
1666,Sili,68
1667,Suguidan Norte,68
1668,Suguidan Sur,68
1669,Tuddingan,68
1670,Ambalite,69
1671,Ambangonan,69
1672,Cares,69
1673,Cuenca,69
1674,Duplas,69
1675,Maoasoas Norte,69
1676,Maoasoas Sur,69
1677,Palina,69
1678,Poblacion East,69
1679,San Luis,69
1680,Saytan,69
1681,Tavora East,69
1682,Tavora Proper,69
1683,Poblacion West,69
1684,Alipang,70
1685,Ambangonan,70
1686,Amlang,70
1687,Bacani,70
1688,Bangar,70
1689,Bani,70
1690,Benteng-Sapilang,70
1691,Cadumanian,70
1692,Camp One,70
1693,Carunuan East,70
1694,Carunuan West,70
1695,Casilagan,70
1696,Cataguingtingan,70
1697,Concepcion,70
1698,Damortis,70
1699,Gumot-Nagcolaran,70
1700,Inabaan Norte,70
1701,Inabaan Sur,70
1702,Nagtagaan,70
1703,Nangcamotian,70
1704,Parasapas,70
1705,Poblacion East,70
1706,Poblacion West,70
1707,Puzon,70
1708,Rabon,70
1709,San Jose,70
1710,Marcos,70
1711,Subusub,70
1712,Tabtabungao,70
1713,Tanglag,70
1714,Tay-ac,70
1715,Udiao,70
1716,Vila,70
1717,Abut,71
1718,Apaleng,71
1719,Bacsil,71
1720,Bangbangolan,71
1721,Bangcusay,71
1722,Barangay I (Pob.),71
1723,Barangay II (Pob.),71
1724,Barangay III (Pob.),71
1725,Barangay IV (Pob.),71
1726,Baraoas,71
1727,Bato,71
1728,Biday,71
1729,Birunget,71
1730,Bungro,71
1731,Cabaroan (Negro),71
1732,Cabarsican,71
1733,Cadaclan,71
1734,Calabugao,71
1735,Camansi,71
1736,Canaoay,71
1737,Carlatan,71
1738,Catbangen,71
1739,Dallangayan Este,71
1740,Dallangayan Oeste,71
1741,Dalumpinas Este,71
1742,Dalumpinas Oeste,71
1743,Ilocanos Norte,71
1744,Ilocanos Sur,71
1745,Langcuas,71
1746,Lingsat,71
1747,Madayegdeg,71
1748,Mameltac,71
1749,Masicong,71
1750,Nagyubuyuban,71
1751,Namtutan,71
1752,Narra Este,71
1753,Narra Oeste,71
1754,Pacpaco,71
1755,Pagdalagan,71
1756,Pagdaraoan,71
1757,Pagudpud,71
1758,Pao Norte,71
1759,Pao Sur,71
1760,Parian,71
1761,Pias,71
1762,Poro,71
1763,Puspus,71
1764,Sacyud,71
1765,Sagayad,71
1766,San Agustin,71
1767,San Francisco,71
1768,San Vicente,71
1769,Santiago Norte,71
1770,Santiago Sur,71
1771,Saoay,71
1772,Sevilla,71
1773,Siboan-Otong,71
1774,Tanqui,71
1775,Tanquigan,71
1776,Amontoc,72
1777,Apayao,72
1778,Balbalayang,72
1779,Bayabas,72
1780,Bucao,72
1781,Bumbuneg,72
1782,Lacong,72
1783,Lipay Este,72
1784,Lipay Norte,72
1785,Lipay Proper,72
1786,Lipay Sur,72
1787,Lon-oy,72
1788,Poblacion,72
1789,Polipol,72
1790,Daking,72
1791,Allangigan,73
1792,Aludaid,73
1793,Bacsayan,73
1794,Balballosa,73
1795,Bambanay,73
1796,Bugbugcao,73
1797,Caarusipan,73
1798,Cabaroan,73
1799,Cabugnayan,73
1800,Cacapian,73
1801,Caculangan,73
1802,Calincamasan,73
1803,Casilagan,73
1804,Catdongan,73
1805,Dangdangla,73
1806,Dasay,73
1807,Dinanum,73
1808,Duplas,73
1809,Guinguinabang,73
1810,Ili Norte (Pob.),73
1811,Ili Sur (Pob.),73
1812,Legleg,73
1813,Lubing,73
1814,Nadsaag,73
1815,Nagsabaran,73
1816,Naguirangan,73
1817,Naguituban,73
1818,Nagyubuyuban,73
1819,Oaquing,73
1820,Pacpacac,73
1821,Pagdildilan,73
1822,Panicsican,73
1823,Quidem,73
1824,San Felipe,73
1825,Santa Rosa,73
1826,Santo Rosario,73
1827,Saracat,73
1828,Sinapangan,73
1829,Taboc,73
1830,Talogtog,73
1831,Urbiztondo,73
1832,Ambitacay,74
1833,Bail,74
1834,Balaoc,74
1835,Balsaan,74
1836,Baybay,74
1837,Cabaruan,74
1838,Casantaan,74
1839,Casilagan,74
1840,Cupang,74
1841,Damortis,74
1842,Fernando,74
1843,Linong,74
1844,Lomboy,74
1845,Malabago,74
1846,Namboongan,74
1847,Namonitan,74
1848,Narvacan,74
1849,Patac,74
1850,Poblacion,74
1851,Pongpong,74
1852,Raois,74
1853,Tubod,74
1854,Tococ,74
1855,Ubagan,74
1856,Corrooy,75
1857,Lettac Norte,75
1858,Lettac Sur,75
1859,Mangaan,75
1860,Paagan,75
1861,Poblacion,75
1862,Puguil,75
1863,Ramot,75
1864,Sapdaan,75
1865,Sasaba,75
1866,Tubaday,75
1867,Bigbiga,76
1868,Castro,76
1869,Duplas,76
1870,Ipet,76
1871,Ilocano,76
1872,Maliclico,76
1873,Old Central,76
1874,Namaltugan,76
1875,Poblacion,76
1876,Porporiket,76
1877,San Francisco Norte,76
1878,San Francisco Sur,76
1879,San Jose,76
1880,Sengngat,76
1881,Turod,76
1882,Up-uplas,76
1883,Bulalaan,76
1884,Amallapay,77
1885,Anduyan,77
1886,Caoigue,77
1887,Francia Sur,77
1888,Francia West,77
1889,Garcia,77
1890,Gonzales,77
1891,Halog East,77
1892,Halog West,77
1893,Leones East,77
1894,Leones West,77
1895,Linapew,77
1896,Magsaysay,77
1897,Pideg,77
1898,Poblacion,77
1899,Rizal,77
1900,Santa Teresa,77
1901,Lloren,77
1902,Allabon,78
1903,Aloleng,78
1904,Bangan-Oda,78
1905,Baruan,78
1906,Boboy,78
1907,Cayungnan,78
1908,Dangley,78
1909,Gayusan,78
1910,Macaboboni,78
1911,Magsaysay,78
1912,Namatucan,78
1913,Patar,78
1914,Poblacion East,78
1915,Poblacion West,78
1916,San Juan,78
1917,Tupa,78
1918,Viga,78
1919,Bayaoas,79
1920,Baybay,79
1921,Bocacliw,79
1922,Bocboc East,79
1923,Bocboc West,79
1924,Buer,79
1925,Calsib,79
1926,Ninoy,79
1927,Poblacion,79
1928,Pogomboa,79
1929,Pogonsili,79
1930,San Jose,79
1931,Tampac,79
1932,Laoag,79
1933,Manlocboc,79
1934,Panacol,79
1935,Alos,80
1936,Amandiego,80
1937,Amangbangan,80
1938,Balangobong,80
1939,Balayang,80
1940,Bisocol,80
1941,Bolaney,80
1942,Baleyadaan,80
1943,Bued,80
1944,Cabatuan,80
1945,Cayucay,80
1946,Dulacac,80
1947,Inerangan,80
1948,Linmansangan,80
1949,Lucap,80
1950,Macatiw,80
1951,Magsaysay,80
1952,Mona,80
1953,Palamis,80
1954,Pangapisan,80
1955,Poblacion,80
1956,Pocalpocal,80
1957,Pogo,80
1958,Polo,80
1959,Quibuar,80
1960,Sabangan,80
1961,San Jose,80
1962,San Roque,80
1963,San Vicente,80
1964,Santa Maria,80
1965,Tanaytay,80
1966,Tangcarang,80
1967,Tawintawin,80
1968,Telbang,80
1969,Victoria,80
1970,Landoc,80
1971,Maawi,80
1972,Pandan,80
1973,San Antonio (R. Magsaysay),80
1974,Anulid,81
1975,Atainan,81
1976,Bersamin,81
1977,Canarvacanan,81
1978,Caranglaan,81
1979,Curareng,81
1980,Gualsic,81
1981,Kasikis,81
1982,Laoac,81
1983,Macayo,81
1984,Pindangan Centro,81
1985,Pindangan East,81
1986,Pindangan West,81
1987,Poblacion East,81
1988,Poblacion West,81
1989,San Juan,81
1990,San Nicolas,81
1991,San Pedro Apartado,81
1992,San Pedro IlI,81
1993,San Vicente,81
1994,Vacante,81
1995,Awile,82
1996,Awag,82
1997,Batiarao,82
1998,Cabungan,82
1999,Carot,82
2000,Dolaoan,82
2001,Imbo,82
2002,Macaleeng,82
2003,Macandocandong,82
2004,Mal-ong,82
2005,Namagbagan,82
2006,Poblacion,82
2007,Roxas,82
2008,Sablig,82
2009,San Jose,82
2010,Siapar,82
2011,Tondol,82
2012,Toritori,82
2013,Ariston Este,83
2014,Ariston Weste,83
2015,Bantog,83
2016,Baro,83
2017,Bobonan,83
2018,Cabalitian,83
2019,Calepaan,83
2020,Carosucan Norte,83
2021,Carosucan Sur,83
2022,Coldit,83
2023,Domanpot,83
2024,Dupac,83
2025,Macalong,83
2026,Palaris,83
2027,Poblacion East,83
2028,Poblacion West,83
2029,San Vicente Este,83
2030,San Vicente Weste,83
2031,Sanchez,83
2032,Sobol,83
2033,Toboy,83
2034,Angayan Norte,84
2035,Angayan Sur,84
2036,Capulaan,84
2037,Esmeralda,84
2038,Kita-kita,84
2039,Mabini,84
2040,Mauban,84
2041,Poblacion,84
2042,Pugaro,84
2043,Rajal,84
2044,San Andres,84
2045,San Aurelio 1st,84
2046,San Aurelio 2nd,84
2047,San Aurelio 3rd,84
2048,San Joaquin,84
2049,San Julian,84
2050,San Leon,84
2051,San Marcelino,84
2052,San Miguel,84
2053,San Raymundo,84
2054,Ambabaay,85
2055,Aporao,85
2056,Arwas,85
2057,Ballag,85
2058,Banog Norte,85
2059,Banog Sur,85
2060,Centro Toma,85
2061,Colayo,85
2062,Dacap Norte,85
2063,Dacap Sur,85
2064,Garrita,85
2065,Luac,85
2066,Macabit,85
2067,Masidem,85
2068,Poblacion,85
2069,Quinaoayanan,85
2070,Ranao,85
2071,Ranom Iloco,85
2072,San Jose,85
2073,San Miguel,85
2074,San Simon,85
2075,San Vicente,85
2076,Tiep,85
2077,Tipor,85
2078,Tugui Grande,85
2079,Tugui Norte,85
2080,Calabeng,85
2081,Anambongan,86
2082,Bayoyong,86
2083,Cabeldatan,86
2084,Dumpay,86
2085,Malimpec East,86
2086,Mapolopolo,86
2087,Nalneran,86
2088,Navatat,86
2089,Obong,86
2090,Osmena Sr.,86
2091,Palma,86
2092,Patacbo,86
2093,Poblacion,86
2094,Artacho,87
2095,Cabuaan,87
2096,Cacandongan,87
2097,Diaz,87
2098,Nandacan,87
2099,Nibaliw Norte,87
2100,Nibaliw Sur,87
2101,Palisoc,87
2102,Poblacion East,87
2103,Poblacion West,87
2104,Pogo,87
2105,Poponto,87
2106,Primicias,87
2107,Ketegan,87
2108,Sinabaan,87
2109,Vacante,87
2110,Villanueva,87
2111,Baluyot,87
2112,Alinggan,88
2113,Amamperez,88
2114,Amancosiling Norte,88
2115,Amancosiling Sur,88
2116,Ambayat I,88
2117,Ambayat II,88
2118,Apalen,88
2119,Asin,88
2120,Ataynan,88
2121,Bacnono,88
2122,Balaybuaya,88
2123,Banaban,88
2124,Bani,88
2125,Batangcawa,88
2126,Beleng,88
2127,Bical Norte,88
2128,Bical Sur,88
2129,Bongato East,88
2130,Bongato West,88
2131,Buayaen,88
2132,Buenlag 1st,88
2133,Buenlag 2nd,88
2134,Cadre Site,88
2135,Carungay,88
2136,Caturay,88
2137,Duera,88
2138,Dusoc,88
2139,Hermoza,88
2140,Idong,88
2141,Inanlorenzana,88
2142,Inirangan,88
2143,Iton,88
2144,Langiran,88
2145,Ligue,88
2146,M. H. del Pilar,88
2147,Macayocayo,88
2148,Magsaysay,88
2149,Maigpa,88
2150,Malimpec,88
2151,Malioer,88
2152,Managos,88
2153,Manambong Norte,88
2154,Manambong Parte,88
2155,Manambong Sur,88
2156,Mangayao,88
2157,Nalsian Norte,88
2158,Nalsian Sur,88
2159,Pangdel,88
2160,Pantol,88
2161,Paragos,88
2162,Poblacion Sur,88
2163,Pugo,88
2164,Reynado,88
2165,San Gabriel 1st,88
2166,San Gabriel 2nd,88
2167,San Vicente,88
2168,Sangcagulis,88
2169,Sanlibo,88
2170,Sapang,88
2171,Tamaro,88
2172,Tambac,88
2173,Tampog,88
2174,Darawey (Tangal),88
2175,Tanolong,88
2176,Tatarao,88
2177,Telbang,88
2178,Tococ East,88
2179,Tococ West,88
2180,Warding,88
2181,Wawa,88
2182,Zone I (Pob.),88
2183,Zone II (Pob.),88
2184,Zone III (Pob.),88
2185,Zone IV (Pob.),88
2186,Zone V (Pob.),88
2187,Zone VI (Pob.),88
2188,Zone VII (Pob.),88
2189,Balangobong,89
2190,Bued,89
2191,Bugayong,89
2192,Camangaan,89
2193,Canarvacanan,89
2194,Capas,89
2195,Cili,89
2196,Dumayat,89
2197,Linmansangan,89
2198,Mangcasuy,89
2199,Moreno,89
2200,Pasileng Norte,89
2201,Pasileng Sur,89
2202,Poblacion,89
2203,San Felipe Central,89
2204,San Felipe Sur,89
2205,San Pablo,89
2206,Santa Catalina,89
2207,Santa Maria Norte,89
2208,Santiago,89
2209,Santo Niño,89
2210,Sumabnit,89
2211,Tabuyoc,89
2212,Vacante,89
2213,Amancoro,90
2214,Balagan,90
2215,Balogo,90
2216,Basing,90
2217,Baybay Lopez,90
2218,Baybay Polong,90
2219,Biec,90
2220,Buenlag,90
2221,Calit,90
2222,Caloocan Norte,90
2223,Caloocan Sur,90
2224,Camaley,90
2225,Canaoalan,90
2226,Dulag,90
2227,Gayaman,90
2228,Linoc,90
2229,Lomboy,90
2230,Nagpalangan,90
2231,Malindong,90
2232,Manat,90
2233,Naguilayan,90
2234,Pallas,90
2235,Papagueyan,90
2236,Parayao,90
2237,Poblacion,90
2238,Pototan,90
2239,Sabangan,90
2240,Salapingao,90
2241,San Isidro Norte,90
2242,San Isidro Sur,90
2243,Santa Rosa,90
2244,Tombor,90
2245,Caloocan Dupo,90
2246,Arnedo,91
2247,Balingasay,91
2248,Binabalian,91
2249,Cabuyao,91
2250,Catuday,91
2251,Catungi,91
2252,Concordia (Pob.),91
2253,Culang,91
2254,Dewey,91
2255,Estanza,91
2256,Germinal (Pob.),91
2257,Goyoden,91
2258,Ilogmalino,91
2259,Lambes (Lames),91
2260,Liwa-liwa,91
2261,Lucero,91
2262,Luciente 1.0,91
2263,Luciente 2.0,91
2264,Luna,91
2265,Patar,91
2266,Pilar,91
2267,Salud,91
2268,Samang Norte,91
2269,Samang Sur,91
2270,Sampaloc,91
2271,San Roque,91
2272,Tara,91
2273,Tupa,91
2274,Victory,91
2275,Zaragoza,91
2276,Angarian,92
2277,Asinan,92
2278,Banaga,92
2279,Bacabac,92
2280,Bolaoen,92
2281,Buenlag,92
2282,Cabayaoasan,92
2283,Cayanga,92
2284,Gueset,92
2285,Hacienda,92
2286,Laguit Centro,92
2287,Laguit Padilla,92
2288,Magtaking,92
2289,Pangascasan,92
2290,Pantal,92
2291,Poblacion,92
2292,Polong,92
2293,Portic,92
2294,Salasa,92
2295,Salomague Norte,92
2296,Salomague Sur,92
2297,Samat,92
2298,San Francisco,92
2299,Umanday,92
2300,Anapao (Bur Anapac),93
2301,Cacayasen,93
2302,Concordia,93
2303,Ilio-ilio (Iliw-iliw),93
2304,Papallasen,93
2305,Poblacion,93
2306,Pogoruac,93
2307,Don Matias,93
2308,San Miguel,93
2309,San Pascual,93
2310,San Vicente,93
2311,Sapa Grande,93
2312,Sapa Pequeña,93
2313,Tambacan,93
2314,Ambonao,94
2315,Ambuetel,94
2316,Banaoang,94
2317,Bued,94
2318,Buenlag,94
2319,Cabilocaan,94
2320,Dinalaoan,94
2321,Doyong,94
2322,Gabon,94
2323,Lasip,94
2324,Longos,94
2325,Lumbang,94
2326,Macabito,94
2327,Malabago,94
2328,Mancup,94
2329,Nagsaing,94
2330,Nalsian,94
2331,Poblacion East,94
2332,Poblacion West,94
2333,Quesban,94
2334,San Miguel,94
2335,San Vicente,94
2336,Songkoy,94
2337,Talibaew,94
2338,Bacayao Norte,95
2339,Bacayao Sur,95
2340,Barangay II (Nueva),95
2341,Barangay IV (Zamora),95
2342,Bolosan,95
2343,Bonuan Binloc,95
2344,Bonuan Boquig,95
2345,Bonuan Gueset,95
2346,Calmay,95
2347,Carael,95
2348,Caranglaan,95
2349,Herrero,95
2350,Lasip Chico,95
2351,Lasip Grande,95
2352,Lomboy,95
2353,Lucao,95
2354,Malued,95
2355,Mamalingling,95
2356,Mangin,95
2357,Mayombo,95
2358,Pantal,95
2359,Poblacion Oeste,95
2360,Barangay I (T. Bugallon),95
2361,Pogo Chico,95
2362,Pogo Grande,95
2363,Pugaro Suit,95
2364,Salapingao,95
2365,Salisay,95
2366,Tambac,95
2367,Tapuac,95
2368,Tebeng,95
2369,Alilao,96
2370,Amalbalan,96
2371,Bobonot,96
2372,Eguia,96
2373,Gais-Guipe,96
2374,Hermosa,96
2375,Macalang,96
2376,Magsaysay,96
2377,Malacapas,96
2378,Malimpin,96
2379,Osmeña,96
2380,Petal,96
2381,Poblacion,96
2382,San Vicente,96
2383,Tambac,96
2384,Tambobong,96
2385,Uli,96
2386,Viga,96
2387,Bamban,97
2388,Batang,97
2389,Bayambang,97
2390,Cato,97
2391,Doliman,97
2392,Fatima,97
2393,Maya,97
2394,Nangalisan,97
2395,Nayom,97
2396,Pita,97
2397,Poblacion,97
2398,Potol,97
